Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Kennel & Schmenger,Loafer aus Veloursleder mit Shoe Flaps,Beige,"37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7|41|7,5|42|8","Damen Loafer von Kennel & Schmenger|Echtes Veloursleder|Vorne spitz zulaufend |Shoe Flaps mit Fransen, Ziersteinen und Zierperlen|Profilsohle aus Gummi|Elastischer Einsatz an der Ferse|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9611265",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,199.95,199.95
Clarks,Sneaker aus Nubukleder,Schwarz,"37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Sneaker von Clarks|Modell Hihi Hollly|Echtes Nubukleder|Schnürverschluss|Kontrastbesatz über der Sohle|Teilungsnähte|Gummisohle|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9636271,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Synthetik,,99.95,99.95
Kennel & Schmenger,Pantolette aus Veloursleder mit Ziersteinbesatz,Schwarz,"37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7|41|7,5|42|8",Damen Pantolette von Kennel & Schmenger|Echtes Veloursleder|Riemen mit Ziersteinbesatz|Ledersohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9611268,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Leder,,199.95,199.95
MICHAEL Michael Kors,Mokassins aus Veloursleder mit Zierschleife,Mittelbraun|Hellgrau|Orange|Rosé|Taupe,"36|6|36,5|6,5|37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Mokassins von MICHAEL Michael Kors|Modell Sutton Moc|Echtes Veloursleder|Abgerundete Spitze |Mokassinnaht|Zierschleife mit Logo-Applikation in Goldoptik|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Mittelbraun|Artikelnummer 9582372,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,129.95,129.95
Kennel & Schmenger,Sandalen aus Leder in Metallicoptik,Silber,"37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7|41|7,5|42|8",Damen Sandalen von Kennel & Schmenger|Echtes Leder in Metallicoptik|Riemen mit Ziersteinbesatz|Riemenverschluss|Fußbett und Sohle aus Leder|Sohlenhöhe: 1 cm|Farbe Silber|Artikelnummer 9611266,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,179.95,179.95
Converse,Sneaker 'CTAS Ox' mit Besatz in Metallicoptik,Weiß,"35,5|5|36|5,5|36,5|6|37|6,5|37,5|7|38|7,5|39|8|40|8,5|40,5|9|41|9,5|41,5|10|42,5|10,5",Damen Sneaker von Converse|Modell CTAS Ox|Canvas|Gummisohle|Abgerundete Spitze|Schnürverschluss|Besatz in Metallicoptik mit Snakemuster|Logo-Applikation|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9594300,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
adidas Originals,Sneaker 'Gazelle' aus Veloursleder,Rosé,36 2/3|4|38|5|39 1/3|6|40 2/3|7|37 1/3|4/|38 2/3|5/|40|6/|41 1/3|7/,Damen Sneaker von adidas Originals|Modell Gazelle|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Logo-Streifen |Modellname in Goldoptik|Gummisohle|Sohlenhöhe: 2 cm|Farbe Rosé|Artikelnummer 9584745,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,99.95,99.95
MICHAEL Michael Kors,Mokassins aus Veloursleder mit Zierschleife,Mittelbraun|Hellgrau|Orange|Rosé|Taupe,"36|6|37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Mokassins von MICHAEL Michael Kors|Modell Sutton Moc|Echtes Veloursleder|Abgerundete Spitze |Mokassinnaht|Zierschleife mit Logo-Applikation in Goldoptik|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Taupe|Artikelnummer 9612816,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,129.95,129.95
Hilfiger Denim,Sandalen mit Plateausohle,Gold|Silber,36|37|38|39|40|41|42,Damen Sandalen von Tommy Hilfiger|Strapazierfähiges Material|Abgerundete Spitze|Überkreuzte Riemen in Metallicoptik|Plateausohle aus Gummi|Sohlenhöhe: 6 cm |Farbe Silber|Artikelnummer 9582190,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,44.95,44.95
Tamaris,Pantolette aus Leder mit Details in Metallicoptik,Cognac ,36|37|38|39|40|41|42,Damen Pantolette von Tamaris|Gekreuzte Riemen |Details in Metallicoptik|Ein Riemen aus Kork mit Metall-Applikationen|TOUCH it-Fußbett aus Leder|Gummisohle|Sohlenhöhe: 3 cm|Farbe Cognac |Artikelnummer 9634217,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Kork|Futter 1: 100% Leder|Sohle: 100% Gummi,,49.95,49.95
Hilfiger Denim,Wedges aus Denim ,Schwarz,36|37|38|39|40|41|42,Damen Wedges von Hilfiger Denim|Denim|Gekreuzte Riemen|Riemenverschluss aus Leder|Keilabsatz|Breite Gummisohle|Absatzhöhe: 10 cm|Farbe Schwarz|Artikelnummer 9582202,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
LACO'S,Loafer mit Besatz aus echtem Fell,Mittelbraun,36|37|38|39|40|41|42,Damen Loafer von Laco's|Echtes Kalbsleder|Besatz aus echtem Fell mit Animalmuster|Kontrastabschlüsse|Innensohle aus echtem Leder|Ledersohle mit Kontrasteinsatz aus Gummi|Made in Italy|Farbe Mittelbraun|Artikelnummer 9590183,"Hauptmaterial 1: 100% Kalbsleder|Futter 1: 100% Leder|Besatz 1: 100% Kuhfell|Sohle: 90% Leder, 10% Gummi",,239.0,119.95
Espadrij,Espadrilles aus Canvas,Dunkelblau|Rosé|Schilf,36|37|38|39|40|41|42,Damen Espadrilles von Espadrij l'originale®|Canvas|Kontrastnähte|Logo-Fähnchen|Flache Gummisohle mit Besatz in Flechtoptik|Made in France|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9636992,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,34.95,34.95
Buffalo,Zehentrenner mit Ziersteinbesatz,Silber,36|37|38|39|40|41|42,Damen Zehentrenner von Buffalo|Schlangenlederoptik|Metallicoptik|Riemen mit Ziersteinbesatz|Riemenverschluss |Gummisohle|Sohlenhöhe: 1 cm|Farbe Silber|Artikelnummer 9624725,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Synthetik,,59.95,59.95
Tamaris,Lederschuhe mit Schnürverschluss,Dunkelblau,36|37|38|39|40|41|42,Damen Lederschuhe von Tamaris|Echtes Glattleder|Abgerundete Spitze|Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9634199,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
s.Oliver RED LABEL,Booties mit Stickerei,Beige|Mint meliert,36|37|38|39|40|41|42,Damen Booties von s.Oliver|Velourslederoptik|Stickerei|Überknöchelhoher Schaft|Seitlicher Reißverschluss|Ziernähte|Blockabsatz|Absatzhöhe: 6 cm|Farbe Mint meliert|Artikelnummer 9540199,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,49.95,34.95
Progetto ,Stiefelette aus echtem Veloursleder,Mittelgrau,36|37|38|39|40|41|42,Damen Stiefelette von Progetto|Echtes Veloursleder|Überknöchelhoher Schaft|Zwei seitliche Reißverschlüsse|Nietenbesatz|Blockabsatz|Farbe Mittelgrau|Artikelnummer 9569282,Hauptmaterial 1: 100% Leder,,139.95,99.95
Tamaris,Sneaker Wedges mit Kontrasteinsätzen,Taupe,36|37|38|39|40|41|42,"Damen Sneaker Wedges von Tamaris|Velourslederoptik|Kontrasteinsätze aus Mesh und in Metallicoptik|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Innen liegender Keilabsatz|Gummisohle|Absatzhöhe: 8 cm|Sohlenhöhe: 2,5 cm|Farbe Taupe|Artikelnummer 9634212",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
Pedro Miralles,Stiefelette aus echtem Veloursleder,Taupe,36|37|38|39|40|41|42,Damen Stiefelette von Pedro Miralles|Echtes Veloursleder|Überknöchelhoher Schaft|Metall-Logo an der Ferse|Ziernähte|Plateausohle aus Gummi mit Profil|Blockabsatz|Sohlenhöhe: 3 cm|Absatzhöhe: 8 cm|Farbe Taupe|Artikelnummer 9533438,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,139.95,79.95
Espadrij,Espadrilles aus Veloursleder mit Schnürung,Schwarz|Sand,36|37|38|39|40|41|42,Damen Espadrilles von Espadrij l'originale®|Echtes Veloursleder|Abgerundete Spitze|Seitliche Aussparungen|Schnürung|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 2 cm|Farbe Sand|Artikelnummer 9637008,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,79.95,79.95
Pedro Miralles,Wedges aus Veloursleder mit Ziersteinen,Schwarz,36|37|38|39|40|41|42,"Damen Wedges von Pedro Miralles|Echtes Veloursleder|Gekreuzte Riemen mit Ziersteinbesatz |Perforierte Details an den Riemen|Klettverschluss am Fesselriemen|Keilabsatz|Gummisohle|Made in Spain|Absatzhöhe: 7,5 cm|Farbe Schwarz|Artikelnummer 9636291",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,129.95,129.95
Tamaris,Slip-On Sneaker aus Leder,Weiß,36|37|38|39|40|41|42,"Damen Slip-On Sneaker von Tamaris|Echtes Leder|Zierschleife|Elastische Einsätze|Changierender Kontrastbesatz im Fersenbereich|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9641316",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,69.95,69.95
s.Oliver RED LABEL,Slip-On Sneaker mit Pailletten-Besatz,Gold|Silber,36|37|38|39|40|41|42,"Damen Slip-On Sneaker von s.Oliver|Textil mit Paillettenbesatz|Gummisohle|Abgerundete Spitze|Elastische Einsätze|Kontrastbesatz in Metallicoptik mit Logo-Prägung|Sohlenhöhe: 2,5 cm|Farbe Gold|Artikelnummer 9634804",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Kunststoff|Futter 1: 100% Textil|Sohle: 100% Gummi,,49.95,49.95
MICHAEL Michael Kors,Wedges aus Leder,Gold|Schwarz,"37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Wedges von MICHAEL Michael Kors|Modell Jill|Echtes Leder|Riemchenverschluss|Innensohle aus Leder|Keilabsatz in Flechtoptik|Gummisohle|Absatzhöhe: 11 cm|Farbe Schwarz|Artikelnummer 9612819,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,145.95,145.95
Tamaris,Sling Ballerinas in Lederoptik,Lavendel|Gold,36|37|38|39|40|41|42,Damen Sling Ballerinas von Tamaris|Lederoptik|Vorne spitz zulaufend|Verstellbarer Fersenriemen|TOUCH it-Fußbett|Niedriger Absatz|Gummisohle|Absatzhöhe: 2 cm|Farbe Lavendel|Artikelnummer 9634230,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,29.95,29.95
Birkenstock,Zehentrenner mit ergonomischem Fußbett,Schwarz,36|37|38|39|40|41|42,"Damen Zehentrenner von BIRKENSTOCK|Modell Gizeh|Verstellbarer Riemen aus Birko-Flor in Schlangenlederoptik|Lacklederoptik|Innensohle aus Leder|Ergonomisches Fußbett aus Naturkork|EVA-Sohle|Sohlenhöhe: 3,5 cm|Farbe Schwarz|Artikelnummer 9643062",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Kork|Sohle: 100% Gummi,,64.95,64.95
Buffalo,Zehentrenner mit floralen Applikationen,Rosé,36|37|38|39|40|41|42,Damen Zehentrenner von Buffalo|Textil mit floralen Applikationen|Eingefasste Ziersteine|Verstellbarer Riemenverschluss|Gummisohle|Sohlenhöhe: 1 cm |Farbe Rosé|Artikelnummer 9624727,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
BRUNO PREMI,Sandalette aus Veloursleder,Khaki|Schwarz,36|37|38|39|40|41|42,Damen Sandalette von Bruno Premi|Echtes Veloursleder|Riemen|Riemenverschluss|Blockabsatz|Fußbett aus Leder|Gummisohle|Absatzhöhe: 7 cm|Farbe Schwarz|Artikelnummer 9635478,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
s.Oliver RED LABEL,Zehentrenner aus echtem Leder mit Fransen,Sand|Rostrot,36|37|38|39|40|41|42,Damen Zehentrenner von s.Oliver|Riemen und Fransen aus echtem Veloursleder|Geschlossene Ferse|Reißverschluss|Soft Foam Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Rostrot|Artikelnummer 9451269,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,49.95,29.95
PETER KAISER,Sandalette aus echtem Veloursleder,Sand,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Sandalette von Peter Kaiser|Modell Gitti|Echtes Veloursleder|Peeptoe|T-Riemen|Riemchenverschluss|Innen- und Außensohle aus echtem Leder|Florale Applikationen mit Metallic-Details|Pfennigabsatz|Absatzhöhe: 9,5 cm|Farbe Sand|Artikelnummer 9641260",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,169.95,169.95
Pretty Ballerinas,Ballerinas aus echtem Lackleder,Rosé|Schwarz,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Echtes Lackleder|Modell Marilyn|Perforiertes Blumenmuster|Zierschleife|Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9635495,Hauptmaterial 1: 100% Leder,,189.95,189.95
Högl,Sneaker aus Leder in Metallicoptik,Silber,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Sneaker von Högl|Echtes Leder|Metallicoptik|Abgerundete Spitze|Schnürverschluss|Strukturierte Details|Gummisohle in Kontrastfarbe|Sohlenhöhe: 1 cm|Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen|Farbe Silber|Artikelnummer 9637348,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,149.95
Pretty Ballerinas,Ballerinas aus echtem Lackleder,Rosé|Hellblau|Ecru|Dunkelblau|Silber|Dunkelrot,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Echtes Lackleder|Modell Rosario|Zierschleife|Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Ecru|Artikelnummer 9635486,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder,,129.95,129.95
Högl,Slingpumps aus Leder in Metallicoptik,Beige,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Slingpumps von Högl|Echtes Leder|Metallicoptik|Vorne spitz zulaufend|Riemenverschluss|Innen- und Außensohle aus Leder|Pfennigabsatz|Absatzhöhe: 7,5 cm|Farbe Beige|Artikelnummer 9637338",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,109.95,109.95
Pretty Ballerinas,Ballerinas aus echtem Lackleder,Rosé|Hellblau|Ecru|Dunkelblau|Silber|Dunkelrot,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Echtes Lackleder|Modell Rosario|Zierschleife|Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Silber|Artikelnummer 9635490,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder,,149.95,149.95
Timberland,Lederboots mit Profilsohle - wasserdicht,Mittelbraun,"37|6|37,5|6,5|38|7|38,5|7,5|39|8|39,5|8,5|40|9|41|9,5|41,5|10|42|11","Damen Lederboots von Timberland|Echtes Veloursleder|Wasserdicht|Überknöchelhoher Schaft mit gepolstertem Einsatz|Schnürverschluss|Profilsohle aus Gummi|Innensohle aus echtem Leder|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9491205",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,209.0,209.0
PETER KAISER,Sneaker aus Leder mit Muster in Metallicoptik,Gold,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Sneaker von Peter Kaiser|Modell Kelli|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Reißverschluss an der Seite|Gummisohle mit Logo-Applikation|Feines Muster in Metallicoptik|Sohlenhöhe: 2 cm|Farbe Gold|Artikelnummer 9641271,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,159.95,159.95
Pretty Ballerinas,Ballerinas aus echtem Veloursleder,Beige|Koralle|Mittelgrau,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Echtes Veloursleder|Modell Rosario|Zierschleife|Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Beige|Artikelnummer 9635488,Hauptmaterial 1: 100% Leder,,129.95,129.95
Högl,Sneaker aus Leder mit Ziersteinbesatz,Weiß|Schwarz,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Sneaker von Högl|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Metall-Applikation an der Zunge|Ziersteinbesatz an der Ferse|Gummisohle|Sohlenhöhe: 2,5 cm|Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen|Farbe Schwarz|Artikelnummer 9637347",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,149.95
Pretty Ballerinas,Ballerinas aus Leder mit Schleifen-Applikation,Taupe,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Modell Ella|Echtes Glattleder|Spitz zulaufend|Schleifen-Applikation|Kleiner Absatz|Absatzhöhe: 1 cm|Farbe Taupe|Artikelnummer 9635496,Hauptmaterial 1: 100% Leder,,189.95,189.95
Högl,Wedges mit elastischen Riemen,Schwarz,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Wedges von Högl|Strapazierfähiges Material|Elastische, gekreuzte Riemen|Klettverschluss in Lacklederoptik an der Ferse|Keilabsatz aus Kork|Gummisohle|Absatzhöhe: 6,5 cm|Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen |Farbe Schwarz|Artikelnummer 9637352",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
ILC,Espadrilles aus Leder,Bordeaux Rot|Mittelgrau|Cognac |Dunkelblau|Schlamm meliert|Olivgrün|Weiß|Rosé|Weiß,36|39|40,Damen Espadrilles von ILC|Echtes Leder|Abgerundete Spitze mit Kappe|Innenverarbeitung aus Leder|Leicht gepolsterte Innensohle|Strohbesatz|Gummisohle|Sohlenhöhe: 2 cm|Farbe Bordeaux Rot|Artikelnummer 9363849,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Stroh|Futter 1: 100% Leder|Sohle: 100% Gummi,,59.95,59.95
Högl,Pumps aus Lackleder,Schwarz|Beige,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Pumps von Högl|Echtes Lackleder|Abgerundete Spitze|Innensohle aus Leder|Pfennigabsatz|Absatzhöhe: 9 cm |Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen |Farbe Schwarz|Artikelnummer 9637326,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,129.95,129.95
Lauren Ralph Lauren,Zehentrenner aus Leder in Krokodillederoptik,Pink|Schwarz,"36|5,5|37|6,5|38|7|39|8|40|8,5|41|9,5","Damen Zehentrenner von Lauren Ralph Lauren|Modell Valla|Echtes Leder |Krokodillederoptik|Riemen mit Logo-Applikation|Regulierbarer Riemenverschluss|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Pink|Artikelnummer 9635452",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,89.95,89.95
Colors of California,Gummistiefel mit Riegeln und Kontrastzipper,Schwarz|Dunkelblau|Schwarz|Dunkelbraun|Anthrazit,36|37|38|39|40|41,Damen Gummistiefel von Colors of California|Mattes Gummi|Abgerundete Spitze|Wadenhoher Schaft|Riegel mit Dornschließe|Nietenbesatz|Farblich abgesetzter Kontrastzipper |Textilfutter|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Anthrazit|Artikelnummer 5513726,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
Lauren Ralph Lauren,Zehentrenner aus Leder in Krokodillederoptik,Pink|Schwarz,"36|5,5|37|6,5|38|7|39|8|40|8,5|41|9,5","Damen Zehentrenner von Lauren Ralph Lauren|Modell Valla|Echtes Leder |Krokodillederoptik|Riemen mit Logo-Applikation|Regulierbarer Riemenverschluss|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Pink|Artikelnummer 9635452",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,89.95,89.95
Colors of California,Gummistiefel mit Riegeln und Kontrastzipper,Schwarz|Dunkelblau|Schwarz|Dunkelbraun|Anthrazit,36|37|38|39|40|41,Damen Gummistiefel von Colors of California|Mattes Gummi|Abgerundete Spitze|Wadenhoher Schaft|Riegel mit Dornschließe|Nietenbesatz|Farblich abgesetzter Kontrastzipper |Textilfutter|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Anthrazit|Artikelnummer 5513726,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
MARC CAIN BAGS & SHOES,High Top Sneaker aus Veloursleder,Beige,36|1|37|2|38|3|39|4|40|5|41|6,Damen High Top Sneaker von Marc Cain Bags & Shoes|Echtes Veloursleder |Abgerundete Spitze|Details mit Leopardenmuster|Perforierte Details|Details in Metallicoptik|Schnürverschluss|Logo-Applikation|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Beige|Artikelnummer 9582051,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,249.0,249.0
UGG,Boots aus Veloursleder - wasserdicht,Schwarz,36|5|37|6|38|7|39|8|40|9|41|10,Damen Boots von UGG Australia |Modell Florence|Echtes Veloursleder|Futter aus Lammfell|Treadlite-Laufsohle|Überknöchelhoher Schaft|Logo-Aufnäher |Reißverschluss an der Seite |Wasserdicht|Sohlenhöhe: 3 cm |Farbe Schwarz|Artikelnummer 9522631,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,209.0,209.0
New Balance,Sneaker aus Veloursleder mit Mesh,Pink,"36|5,5|37|6,5|37,5|7|38|7,5|39|8|40|8,5|40,5|9|41|9,5|41,5|10",Damen Sneaker von New Balance |Modell 373|Echtes Veloursleder |Kontrasteinsatz aus Mesh|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm |Farbe Pink|Artikelnummer 9582633,"Hauptmaterial 1: 100% Veloursleder, 100% Textil|Sohle: 100% Gummi",,84.95,84.95
Reebok,Sneaker 'Club C 85 Diamond' mit Glitter-Effekt,Weiß,"36|6|37|6,5|37,5|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Sneaker von Reebok|Modell Club C 85 Diamond|Strapazierfähiges Material|Lederoptik|Abgerundete Spitze|Schnürverschluss|Sohle aus Gummi|Logo-Aufnäher an der Zunge|Kontrastbesatz mit Glitter-Effekt im Fersenbereich|Zierstreifen|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9624418,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Castañer,Espadrilles mit Keilabsatz und Schnürung,Schwarz|Dunkelblau|Altrosa|Jeans|Weiß,36|37|38|39|40|41,Damen Espadrilles von Castañer|Canvas|Abgerundete Spitze|Aussparungen an den Seiten|Keilabsatz|Gummisohle mit Besatz in Flechtoptik|Schnürung|Absatzhöhe: 6 cm|Farbe Schwarz|Artikelnummer 9634778,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,85.95,85.95
Tommy Hilfiger,Wedges aus Canvas mit Lederdetails,Weiß|Hellrosa|Schwarz,36|37|38|39|40|41,Damen Wedges von Tommy Hilfiger |Canvas mit Details aus Leder|Abgerundete Spitze |Schleifenförmiger Riemen mit Logo-Stickerei|Riemenverschluss|Keilabsatz|Gummisohle mit Besatz in Flechtoptik|Absatzhöhe: 9 cm|Farbe Schwarz|Artikelnummer 9591642,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Sohle: 100% Gummi,,84.95,84.95
Apple of Eden,Ballerinas aus Leder mit Schnürung,Silber|Schwarz|Koralle,36|37|38|39|40|41,Damen Ballerinas von Apple of Eden|Echtes Leder|Vorne spitz zulaufend|Schnürung|Gummisohle|Made in Portugal|Sohlenhöhe: 1 cm|Farbe Silber|Artikelnummer 9637426,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
UGG,Boots aus Veloursleder,Hellbraun,36|5|37|6|38|7|39|8|40|9|41|10,Damen Boots von UGG Australia|Modell Naveah|Echtes Veloursleder|Futter aus Lammfell|Überknöchelhoher Schaft|Wasserdicht|Treadlite-Laufsohle|Zierschleife an der Rückseite |Sohlenhöhe: 3 cm |Farbe Hellbraun|Artikelnummer 9522632,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,199.95,199.95
INUIKKII,Lederboots mit Strickbesatz,Metallic Braun,37|38|39|40|41|42,"Damen Lederboots von Inuikii|Echtes Leder mit Strickbesatz|Fellfutter|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Metallicoptik|Sohlenhöhe: 2,5 cm|Farbe Metallic Braun|Artikelnummer 9601769",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Andere Fasern|Hauptmaterial 3: 100% Textil|Futter 1: 100% Leder|Sohle: 100% Gummi,,345.0,199.95
